Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Social_1,Social_2,Social_3,Helthcare_2,Shops_1,Ecology_2_A,Ecology_2_B,Ecology_3_A,Ecology_3_B,Shops_2_A,Shops_2_B,component_1,component_2,clusters_3_0,clusters_3_2,clusters_5_0,clusters_5_2,clusters_5_3,clusters_5_4,clusters_8_0,clusters_8_2,clusters_8_3,clusters_8_4,clusters_8_5,clusters_8_6,clusters_8_7
1198,155,1.0,37.918788192745254,23.26558950391001,9.0,9,12.0,1965,0.042307271,17,2810,9,3,6,0,1,0,1,0,1,-55.371326,41.52971,1,0,0,0,1,0,0,0,0,1,0,0,0
12627,23,1.0,45.58213735200336,43.163616709698154,11.0,6,4.0,1977,0.014072961,2,475,0,0,0,0,1,0,1,0,1,55.778873,34.346863,0,1,0,1,0,0,0,0,0,0,0,0,1
11623,99,2.0,55.706308633171695,34.89759724477784,9.0,14,14.0,1998,0.033493708,66,10573,1,3,8,0,1,0,1,0,1,-10.201987,-50.859562,0,1,0,0,0,1,0,1,0,0,0,0,0
56,8,2.0,65.81016592669467,36.66376811484208,12.0,4,17.0,2006,0.092290642,21,4346,2,1,2,0,1,0,1,0,1,-67.10114,34.848957,1,0,0,0,1,0,0,0,0,0,0,1,0
8843,67,2.0,58.30182063638238,35.896350375769444,9.0,15,16.0,1977,0.0077202819999999985,38,4788,2,0,4,0,1,0,1,0,1,5.3290014,6.5809374,0,1,0,0,0,1,0,0,1,0,0,0,0
3043,94,2.0,58.82110430650928,34.1733741535499,9.0,17,16.0,1980,0.127375905,43,8429,3,3,9,0,1,0,1,0,1,-56.451027,-11.84239,1,0,0,0,1,0,0,0,0,0,0,1,0
16486,124,2.0,67.14927562547429,39.35753066443172,12.0,3,17.0,2001,0.122090347,29,6566,7,4,0,0,1,0,1,0,1,45.300674,-48.161873,0,1,0,0,0,1,0,0,0,0,1,0,0
1241,88,1.0,37.44929241949141,21.308350367793672,9.0,3,9.0,1974,0.127375905,43,8429,3,3,9,0,1,0,1,0,1,-64.61423,-10.867483,1,0,0,0,1,0,0,0,0,0,0,1,0
11180,84,3.0,77.57669799017502,45.82113770220788,10.0,5,17.0,1983,0.006076152,30,5285,0,6,6,0,1,0,1,0,1,19.526133,-9.001757,0,1,0,0,0,1,0,0,1,0,0,0,0
1984,99,2.0,46.75801072084518,28.5449634212956,5.0,4,9.0,1971,0.012338886,35,5776,1,2,4,0,1,0,1,0,1,-57.135963,20.590479,1,0,0,0,1,0,0,0,0,0,0,1,0
7364,21,1.0,35.382146711689174,18.719459869904536,8.0,2,5.0,1960,0.14966637300000002,22,4789,2,4,1,0,1,0,1,0,1,-9.920039,12.642081,1,0,0,0,1,0,0,0,1,0,0,0,0
16617,9,3.0,72.06663729065805,45.701002187777604,10.0,10,14.0,1992,0.161531741,25,5648,1,2,4,0,1,0,1,0,1,51.532764,-39.137985,0,1,0,0,0,1,0,0,0,0,1,0,0
9007,85,3.0,77.32936606894637,49.28537864746394,10.0,11,16.0,1973,0.037177818,52,11217,1,1,7,0,1,0,1,0,1,-23.113037,-47.327187,0,1,1,0,0,0,0,1,0,0,0,0,0
12953,170,3.0,82.43411452510243,53.30585522413501,8.0,14,14.0,1975,0.21843974,21,4472,6,4,7,0,1,0,1,1,0,35.318672,-12.498869,0,1,0,0,0,1,0,0,0,0,1,0,0
11366,6,2.0,62.63302347184765,43.15112225927083,10.0,17,17.0,2017,0.243204519,5,1564,0,0,0,0,1,0,1,0,1,32.9815,21.871655,0,1,0,1,0,0,0,0,0,0,0,0,1
16483,29,2.0,47.361757564200175,29.26732672323854,6.0,4,5.0,1960,0.040242764,25,3478,11,3,1,0,1,0,1,0,1,58.238274,-23.39118,0,1,0,1,0,0,0,0,0,0,1,0,0
2326,9,2.0,58.98054297823158,32.94051745357633,8.0,14,14.0,1991,0.161531741,25,5648,1,2,4,0,1,0,1,0,1,-54.77409,20.714264,1,0,0,0,1,0,0,0,0,0,0,1,0
14195,27,2.0,45.591010903536294,31.588933359546694,6.0,2,5.0,1969,0.07542368,11,3097,0,0,0,0,1,0,1,0,1,50.037823,-13.659705,0,1,0,1,0,0,0,0,0,0,0,0,1
3484,85,3.0,54.10038338989246,35.039397141849435,6.0,7,9.0,1977,0.037177818,52,11217,1,1,7,0,1,0,1,0,1,-45.17017,-41.87623,1,0,1,0,0,0,1,0,0,0,0,0,0
15257,8,2.0,48.98689856857442,29.127550762761512,5.0,9,9.0,1969,0.458174486,26,4439,1,1,5,0,1,1,0,0,1,50.38832,-25.30353,0,1,0,0,0,1,0,0,0,0,1,0,0
11920,47,3.0,85.36351000041765,84.81758188950768,1.0,3,25.0,1977,0.197367951,8,2423,1,0,1,0,1,0,1,0,1,31.538143,7.274242,0,1,0,1,0,0,0,0,0,0,0,0,1
10353,21,1.0,36.18441939222489,21.374068322669373,9.0,13,12.0,1970,0.194489265,47,8004,3,3,5,0,1,0,1,0,1,-2.9545653,-28.101881,0,1,0,0,0,1,0,0,1,0,0,0,0
12755,32,2.0,58.90007371532232,34.73070696368488,8.0,18,24.0,1997,0.135649789,46,7960,6,3,11,0,1,0,1,0,1,6.2070546,-35.96245,0,1,0,0,0,1,0,0,0,0,1,0,0
6252,53,1.0,42.351081082778954,22.67280698966259,8.0,1,12.0,1982,0.049637257,34,7759,0,1,3,0,1,0,1,0,1,-32.340508,-12.615962,1,0,0,0,1,0,0,0,1,0,0,0,0
7485,11,2.0,47.57226622048582,35.48439402298383,6.0,10,9.0,1970,0.038692987000000005,28,6533,1,2,5,0,1,0,1,0,1,-13.168769,-8.134025,1,0,0,0,1,0,0,0,1,0,0,0,0
12603,27,3.0,87.11106179723497,52.263326325483405,17.0,2,3.0,2014,0.011654127,4,915,0,0,0,0,1,0,1,0,1,54.378323,33.042534,0,1,0,1,0,0,0,0,0,0,0,0,1
5281,34,4.0,98.49159665953,89.91552400757601,1.0,8,9.0,2015,0.069753361,53,13670,4,1,11,0,1,0,1,0,1,-33.291973,-74.333015,1,0,1,0,0,0,1,0,0,0,0,0,0
10708,8,1.0,35.35794373564495,23.0388942667326,9.0,9,12.0,1969,0.458174486,26,4439,1,1,5,0,1,1,0,0,1,18.612183,-2.2310843,0,1,0,1,0,0,0,0,1,0,0,0,0
12563,58,2.0,45.08015861569906,28.419338114624342,7.0,4,9.0,1967,0.14890389099999998,9,1952,1,3,2,0,1,0,1,0,1,41.700623,9.2085495,0,1,0,1,0,0,0,0,0,0,0,0,1
4592,130,1.0,45.88152749047446,24.705288298729805,8.0,1,8.0,1959,0.341071945,27,5664,48,3,11,0,1,0,1,0,1,-35.89329,12.586479,1,0,0,0,1,0,0,0,0,0,0,1,0
5745,6,1.0,43.76998048253842,40.806910951813116,1.0,16,25.0,2015,0.243204519,5,1564,0,0,0,0,1,0,1,0,1,-11.102636,43.698586,1,0,0,0,1,0,0,0,0,1,0,0,0
14108,17,1.0,32.23332778490517,20.974667932043825,7.0,7,9.0,1967,0.0,18,3374,5,1,2,0,1,0,1,0,1,48.87915,-13.888996,0,1,0,1,0,0,0,0,0,0,1,0,0
669,7,1.0,23.681686946276727,13.699489482358992,2.0,4,9.0,1971,0.130617806,39,10418,9,1,9,0,1,0,1,0,1,-57.381496,-36.66464,1,0,1,0,0,0,1,0,0,0,0,0,0
7320,145,2.0,61.25613024247728,37.02894096465101,10.0,10,17.0,2000,0.0,30,5562,0,0,5,0,1,0,1,1,0,-12.877433,6.6394663,1,0,0,0,1,0,0,0,1,0,0,0,0
10258,25,1.0,32.47918788766675,17.147306334992365,5.0,2,5.0,1986,0.069753361,53,13670,4,1,11,0,1,0,1,0,1,-22.345678,-74.688576,0,1,1,0,0,0,0,1,0,0,0,0,0
507,98,2.0,38.10134253471953,25.170594404952183,6.0,11,14.0,1974,0.195781053,23,5212,6,3,2,0,1,0,1,0,1,-67.983406,29.55818,1,0,0,0,1,0,0,0,0,0,0,1,0
10365,94,1.0,37.75336396362887,19.350202176013386,9.0,12,14.0,1977,0.282797669,33,8667,2,0,6,0,1,0,1,0,1,-3.8954835,-29.42691,0,1,0,0,0,1,0,0,1,0,0,0,0
9363,61,1.0,40.94088711691853,19.835166358956435,9.0,14,16.0,1977,0.300322518,52,10311,6,1,9,0,1,0,1,0,1,-19.903515,-44.63006,0,1,1,0,0,0,0,1,0,0,0,0,0
13420,27,2.0,66.2686434987951,39.26450110491086,8.0,5,3.0,2017,0.01405792,1,290,0,0,0,0,1,0,1,0,1,62.43509,30.140898,0,1,0,1,0,0,0,0,0,0,0,0,1
13248,47,2.0,64.06572237666772,35.23387463003257,10.0,4,12.0,2004,0.101872465,23,4583,3,3,3,0,1,0,1,0,1,36.92172,-14.930421,0,1,0,0,0,1,0,0,0,0,1,0,0
9258,62,3.0,87.18684394922536,86.65054388332146,1.0,9,21.0,2019,0.072157581,2,629,1,0,0,0,1,0,1,1,0,26.831627,47.389553,0,1,0,1,0,0,0,0,0,0,0,0,1
16455,5,2.0,55.568945373631934,32.2786639507652,8.0,8,14.0,1970,0.150817539,16,3433,4,4,5,0,1,0,1,0,1,58.221687,-23.202932,0,1,0,1,0,0,0,0,0,0,1,0,0
6283,7,2.0,44.650853695349255,27.404533222065982,5.0,7,5.0,1966,0.035145267,42,9292,3,0,3,0,1,0,1,0,1,-33.616245,-36.966423,1,0,1,0,0,0,1,0,0,0,0,0,0
14979,167,2.0,41.67343955391698,23.7287153869714,7.0,11,9.0,1961,0.050272014,21,4231,14,0,3,0,1,0,1,0,1,49.542892,-23.474146,0,1,0,0,0,1,0,0,0,0,1,0,0
13935,141,1.0,36.7489653140182,20.626001391687666,6.0,4,5.0,1967,0.0006991189999999999,14,3369,24,0,3,0,1,0,1,0,1,48.19248,-13.422057,0,1,0,1,0,0,0,0,0,0,0,0,1
14129,144,1.0,42.81881426108285,23.833148787680912,8.0,5,12.0,1982,0.306977489,27,5148,14,5,7,0,1,0,1,0,1,40.171833,-22.872177,0,1,0,0,0,1,0,0,0,0,1,0,0
6254,2,2.0,36.946949120655034,22.087825407678658,5.0,8,9.0,1981,0.0,33,7425,1,2,5,0,1,0,1,0,1,-31.090652,-10.647702,1,0,0,0,1,0,0,0,1,0,0,0,0
4173,2,2.0,82.97999088118397,39.664363960643406,12.0,11,14.0,1976,0.035145267,42,9292,3,0,3,0,1,0,1,0,1,-39.75038,-35.924835,1,0,1,0,0,0,1,0,0,0,0,0,0
4910,84,3.0,68.64459217986337,47.87009863323779,7.0,6,16.0,1980,0.14966637300000002,22,4789,2,4,1,0,1,0,1,0,1,-33.05435,20.26668,1,0,0,0,1,0,0,0,0,0,0,1,0
1297,42,1.0,43.446218042593706,18.28785445311575,10.0,5,24.0,2009,0.158249043,21,5731,0,1,0,0,1,0,1,0,1,-64.35585,22.853586,1,0,0,0,1,0,0,0,0,0,0,1,0
3366,27,1.0,41.23017380545201,22.45690460331869,8.0,3,17.0,2009,0.07542368,11,3097,0,0,0,0,1,0,1,0,1,-35.72406,37.81673,1,0,0,0,1,0,0,0,0,1,0,0,0
6259,27,1.0,47.055625111115205,47.04406917490986,7.0,12,17.0,1977,0.072157581,2,629,1,0,0,0,1,0,1,1,0,5.2226734,66.826546,1,0,0,0,1,0,0,0,0,1,0,0,0
8723,53,2.0,46.660817426261524,25.582383774828262,7.0,4,9.0,1984,0.049637257,34,7759,0,1,3,0,1,0,1,0,1,-10.818632,-21.755476,0,1,0,0,0,1,0,0,1,0,0,0,0
16109,46,1.0,41.157742230431964,40.40705904799749,1.0,18,1.0,2014,0.0,47,11319,0,3,5,0,1,0,1,0,1,1.6005495,-64.538025,0,1,0,0,0,1,0,1,0,0,0,0,0
3721,37,1.0,44.45644115136354,21.709650584096842,8.0,10,14.0,1997,0.127811589,28,7287,5,1,3,0,1,0,1,0,1,-50.755775,-6.02221,1,0,0,0,1,0,0,0,0,0,0,1,0
13453,13,2.0,64.0284445542039,35.12994731406149,10.0,14,22.0,1998,0.090799103,74,19083,2,5,15,0,1,0,1,0,1,-1.1621121,-99.59401,0,1,1,0,0,0,0,1,0,0,0,0,0
11962,59,1.0,45.573080666218644,45.490972650885226,0.0,11,11.0,2015,0.019508796,37,7687,11,5,5,0,1,0,1,0,1,5.2649627,-32.473064,0,1,0,0,0,1,0,0,0,0,1,0,0
12998,139,1.0,35.156709374129946,23.70640632778112,5.0,3,5.0,1964,0.122090347,29,6566,7,4,0,0,1,0,1,0,1,20.152353,-33.876785,0,1,0,0,0,1,0,0,0,0,1,0,0
6886,155,1.0,33.07777294208548,17.98219482650871,7.0,7,12.0,1972,0.042307271,17,2810,9,3,6,0,1,0,1,0,1,-9.001916,25.969635,1,0,0,0,1,0,0,0,0,1,0,0,0
8200,15,3.0,82.99674492015453,44.258762852343814,12.0,8,12.0,2006,0.158249043,21,5731,0,1,0,0,1,0,1,0,1,-5.0005326,0.7726447,1,0,0,0,0,1,0,0,1,0,0,0,0
51,11,2.0,57.15373940846019,28.69388859427311,11.0,16,16.0,1980,0.00016967599999999998,36,5992,0,1,1,0,1,0,1,0,1,-71.62808,25.05973,1,0,0,0,1,0,0,0,0,0,0,1,0
3930,121,2.0,56.47652340828937,34.04155195419153,8.0,6,12.0,1984,0.212515361,19,3293,16,3,7,0,1,0,1,0,1,-32.239136,35.375698,1,0,0,0,1,0,0,0,0,1,0,0,0
6310,44,2.0,46.62366965384886,28.17433850257259,5.0,10,12.0,1970,0.036122292,24,4378,0,1,1,0,1,0,1,0,1,-17.069317,15.16955,1,0,0,0,1,0,0,0,1,0,0,0,0
5135,30,1.0,43.144340569177466,18.295503331696487,1.0,12,22.0,2016,7.81528e-05,22,6398,141,3,23,0,1,0,1,0,1,-34.805176,3.6351893,1,0,0,0,1,0,0,0,0,0,0,1,0
7522,113,3.0,73.52515505729261,48.549168680621875,10.0,19,17.0,1977,0.050755569,24,5469,1,0,1,0,1,0,1,0,1,-7.207675,4.755887,1,0,0,0,1,0,0,0,1,0,0,0,0
14940,123,3.0,113.7697276557224,56.649676836797326,11.0,19,18.0,2007,0.0,6,2733,0,0,4,0,1,0,1,0,1,53.93377,-14.691246,0,1,0,1,0,0,0,0,0,0,0,0,1
9894,99,3.0,70.14049589548453,40.221924342602016,9.0,8,16.0,1981,0.033493708,66,10573,1,3,8,0,1,0,1,0,1,-18.470823,-46.24577,0,1,1,0,0,0,0,1,0,0,0,0,0
7095,99,2.0,55.436380015999,36.10374434380473,9.0,13,14.0,1998,0.033493708,66,10573,1,3,8,0,1,0,1,0,1,-29.894905,-42.05388,1,0,1,0,0,0,1,0,0,0,0,0,0
1770,83,3.0,64.27038711500245,42.39634921759079,8.0,4,9.0,1975,0.100455735,43,7227,0,1,6,0,1,0,1,1,0,-66.88295,11.689216,1,0,0,0,1,0,0,0,0,0,0,1,0
5363,129,4.0,88.9759487399017,51.63742926002141,8.0,3,25.0,1991,0.020741326,24,5613,5,2,5,0,1,0,1,0,1,-28.700375,10.427252,1,0,0,0,1,0,0,0,0,0,0,1,0
11360,27,3.0,80.73977136034544,44.30166613225831,11.0,5,17.0,2007,0.07542368,11,3097,0,0,0,0,1,0,1,0,1,27.51753,7.342695,0,1,0,1,0,0,0,0,0,0,0,0,1
6542,6,2.0,55.84996524830046,33.65861645540995,9.0,13,17.0,2016,0.243204519,5,1564,0,0,0,0,1,0,1,0,1,-5.6751895,40.504833,1,0,0,0,1,0,0,0,0,1,0,0,0
15870,44,2.0,54.300586548637476,33.52509646552473,8.0,2,14.0,1990,0.036122292,24,4378,0,1,1,0,1,0,1,0,1,53.920486,-26.830097,0,1,0,0,0,1,0,0,0,0,1,0,0
217,80,2.0,59.439562966402455,33.991547282041424,10.0,11,17.0,1989,0.0,39,8647,0,0,5,0,1,0,1,0,1,-70.92027,-10.835773,1,0,0,0,1,0,0,0,0,0,0,1,0
6490,44,3.0,71.47514454957863,48.375481083227704,6.0,13,12.0,1981,0.232205084,24,4860,1,0,3,0,1,0,1,0,1,-16.261736,13.164213,1,0,0,0,1,0,0,0,1,0,0,0,0
6692,57,3.0,84.55176444438888,47.9074310812805,12.0,4,12.0,2002,0.090799103,74,19083,2,5,15,0,1,0,1,0,1,-8.553355,-97.86834,1,0,1,0,0,0,1,0,0,0,0,0,0
12617,104,1.0,30.37664411722465,20.208388643042113,5.0,11,9.0,1967,0.327018035,12,2270,23,1,0,0,1,0,1,0,1,40.77002,8.093922,0,1,0,1,0,0,0,0,0,0,0,0,1
9060,7,2.0,57.3445052973959,30.617817682277067,8.0,10,12.0,1983,0.035145267,42,9292,3,0,3,0,1,0,1,0,1,-22.050852,-39.966328,0,1,0,0,0,1,0,0,1,0,0,0,0
12017,23,2.0,68.54996608453739,67.53533111046967,1.0,9,17.0,2015,0.034656082000000005,0,168,0,0,0,0,1,0,1,0,1,51.154495,38.413044,0,1,0,1,0,0,0,0,0,0,0,0,1
16750,74,2.0,51.15740339100298,48.62978589972374,0.0,5,3.0,2017,0.075778755,6,1437,3,0,2,0,1,0,1,0,1,66.240944,-10.545318,0,1,0,1,0,0,0,0,0,0,0,0,1
12230,126,2.0,41.70467602063218,24.1559951223729,5.0,5,5.0,1962,0.486245621,13,2514,19,0,6,0,1,0,1,0,1,32.532993,6.297713,0,1,0,1,0,0,0,0,0,0,0,0,1
2158,27,2.0,65.64769300184166,60.727850739324296,1.0,8,17.0,2017,0.011654127,4,915,0,0,0,0,1,0,1,0,1,28.348463,80.785934,1,0,0,0,1,0,0,0,0,1,0,0,0
2981,27,2.0,68.5818046685945,66.86041349691662,0.0,13,0.0,1977,0.072157581,2,629,1,0,0,0,1,0,1,1,0,22.440367,83.39703,1,0,0,0,1,0,0,0,0,1,0,0,0
16596,53,1.0,37.92172578665009,23.00274034493492,6.0,8,9.0,1974,0.313924552,22,4625,11,2,10,0,1,0,1,0,1,56.620453,-29.118113,0,1,0,0,0,1,0,0,0,0,1,0,0
10618,79,2.0,46.35763640044757,28.144983050754046,5.0,3,5.0,1969,0.307466659,30,5048,9,2,5,0,1,1,0,0,1,16.64205,-5.7505856,0,1,0,0,0,1,0,0,1,0,0,0,0
271,92,2.0,53.80573901480805,33.441718746666076,9.0,5,16.0,1982,0.460556389,20,4386,14,1,5,0,1,0,1,0,1,-66.85614,34.11558,1,0,0,0,1,0,0,0,0,0,0,1,0
10817,111,2.0,47.62290795330025,31.79754960766603,5.0,5,5.0,1969,0.135649789,46,7960,6,3,11,0,1,0,1,0,1,-1.2194601,-29.25524,0,1,0,0,0,1,0,0,1,0,0,0,0
1823,97,3.0,85.84651042964487,62.139249360256436,4.0,4,9.0,1941,0.306977489,27,5148,14,5,7,0,1,0,1,0,1,-57.36116,26.95731,1,0,0,0,1,0,0,0,0,0,0,1,0
9549,39,1.0,32.157504028983944,22.040050958780387,6.0,1,4.0,1962,0.428825818,25,5011,8,0,2,0,1,0,1,0,1,8.786625,0.8823798,0,1,0,0,0,1,0,0,1,0,0,0,0
1201,23,2.0,76.35195431004767,42.55222333526846,14.0,5,12.0,2014,0.014072961,2,475,0,0,0,0,1,0,1,0,1,35.475616,77.63474,1,0,0,0,1,0,0,0,0,1,0,0,0
2112,39,3.0,57.2934574190353,39.72928154859253,5.0,3,9.0,1970,0.428825818,25,5011,8,0,2,0,1,0,1,0,1,-55.031807,26.00754,1,0,0,0,1,0,0,0,0,0,0,1,0
2951,62,1.0,38.48070213924726,19.79774794711466,9.0,2,12.0,1975,0.002211665,39,7614,3,1,5,0,1,0,1,1,0,-55.166885,-7.051445,1,0,0,0,1,0,0,0,0,0,0,1,0
9232,78,2.0,55.10106855485424,32.97352923541845,10.0,14,17.0,2002,0.092290642,21,4346,2,1,2,0,1,0,1,0,1,9.768496,7.2274756,0,1,0,1,0,0,0,0,1,0,0,0,0
3033,58,3.0,80.91400964646526,79.20404307301288,10.0,4,17.0,2004,0.050755569,24,5469,1,0,1,0,1,0,1,0,1,-48.263474,18.637547,1,0,0,0,1,0,0,0,0,0,0,1,0
11002,119,2.0,39.88853665186903,25.399791854318515,6.0,5,9.0,1968,0.033493708,66,10573,1,3,8,0,1,0,1,0,1,-12.238518,-49.658344,0,1,0,0,0,1,0,1,0,0,0,0,0
8299,77,3.0,65.20744811268364,46.76680744515086,6.0,3,9.0,1976,6.99893e-05,46,10309,1,1,16,0,1,0,1,0,1,-24.919207,-42.72899,1,0,1,0,0,0,0,0,1,0,0,0,0
15417,72,2.0,43.40543495209346,25.13024184244349,6.0,6,12.0,1967,0.210473241,11,2398,2,3,0,0,1,0,1,0,1,57.279472,-13.746112,0,1,0,1,0,0,0,0,0,0,0,0,1
15612,27,3.0,79.51289570796415,41.329211107677374,12.0,12,17.0,2007,0.07542368,11,3097,0,0,0,0,1,0,1,0,1,55.187973,-17.234735,0,1,0,1,0,0,0,0,0,0,1,0,0
6168,119,2.0,47.82746538271734,31.71677623387681,5.0,3,5.0,1961,0.000995363,42,7651,1,1,5,0,1,0,1,0,1,-32.48505,-11.848231,1,0,0,0,1,0,0,0,1,0,0,0,0
13751,132,1.0,37.35804306421228,20.114926625223838,9.0,14,16.0,1979,0.306977489,27,5148,14,5,7,0,1,0,1,0,1,38.12941,-20.260933,0,1,0,0,0,1,0,0,0,0,1,0,0
764,23,2.0,64.84457592399487,63.53210620373582,1.0,12,17.0,1977,0.075778755,6,1437,3,0,2,0,1,0,1,0,1,-38.769054,59.16808,1,0,0,0,1,0,0,0,0,1,0,0,0
1005,124,2.0,74.40897857258693,43.72886100682892,4.0,8,40.0,2015,0.174739084,17,3379,9,0,3,0,1,0,1,0,1,-57.2677,40.084435,1,0,0,0,1,0,0,0,0,0,0,1,0
10740,41,1.0,40.41394209370814,22.6348536713666,7.0,4,17.0,1977,0.175054867,36,10055,3,1,0,0,1,0,1,0,1,-12.237928,-48.05794,0,1,0,0,0,1,0,1,0,0,0,0,0
15323,131,2.0,49.957746482178536,32.708735809962754,7.0,10,9.0,1964,0.0,23,3684,2,0,4,0,1,0,1,0,1,53.370323,-18.81294,0,1,0,1,0,0,0,0,0,0,1,0,0
9884,29,1.0,17.273699182726347,16.452172164491667,2.0,3,5.0,1962,0.069660344,31,6119,4,1,2,0,1,0,1,0,1,3.8237114,-11.994212,0,1,0,0,0,1,0,0,1,0,0,0,0
6185,37,2.0,66.89014715756927,61.98424954890048,7.0,5,10.0,2018,0.17891679600000002,18,3594,4,1,5,0,1,0,1,0,1,-12.74352,24.02564,1,0,0,0,1,0,0,0,1,0,0,0,0
7538,43,3.0,63.79065568643842,46.051306898695394,4.0,4,7.0,1930,0.212515361,19,3293,16,3,7,0,1,0,1,0,1,-6.016848,20.897877,1,0,0,0,1,0,0,0,1,0,0,0,0
6256,37,2.0,48.268725763913395,29.769971301584377,6.0,6,9.0,1971,0.127811589,28,7287,5,1,3,0,1,0,1,0,1,-30.70869,-9.918383,1,0,0,0,1,0,0,0,1,0,0,0,0
619,129,4.0,101.13362857824819,76.98039690309638,8.0,4,5.0,1960,0.051942062,17,4017,7,2,0,0,1,0,1,0,1,-60.143124,39.22579,1,0,0,0,1,0,0,0,0,0,0,1,0
1968,27,2.0,138.0391817134653,92.48409841015041,42.0,3,3.0,2016,0.014072961,2,475,0,0,0,0,1,0,1,0,1,29.92539,81.78368,1,0,0,0,1,0,0,0,0,1,0,0,0
10762,55,3.0,63.051670598188274,46.39174109484638,6.0,2,9.0,1973,0.012338886,35,5776,1,2,4,0,1,0,1,0,1,14.240978,-9.860039,0,1,0,0,0,1,0,0,1,0,0,0,0
8877,55,3.0,85.9993289356634,44.89264173611284,10.0,16,17.0,1989,0.041365446,31,5569,0,1,4,0,1,0,1,0,1,2.448583,-0.054745827,0,1,0,0,0,1,0,0,1,0,0,0,0
2441,6,3.0,78.41436101089539,44.111743833164404,12.0,14,1.0,1977,0.243204519,5,1564,0,0,0,0,1,0,1,0,1,-30.099098,54.42356,1,0,0,0,1,0,0,0,0,1,0,0,0
4974,35,1.0,44.48147638192804,35.85557669810768,10.0,6,17.0,2015,0.089039719,33,7976,5,0,11,0,1,0,1,0,1,-41.487938,-11.88596,1,0,0,0,1,0,0,0,0,0,0,1,0
12450,53,1.0,39.47560391694656,38.80918097732466,1.0,11,9.0,2017,0.049637257,34,7759,0,1,3,0,1,0,1,0,1,6.218389,-34.411663,0,1,0,0,0,1,0,0,0,0,1,0,0
15837,66,2.0,42.82308060371631,26.447974276130072,4.0,4,9.0,1973,0.111627393,50,12238,8,2,3,0,1,0,1,0,1,-0.08358539,-65.12765,0,1,0,0,0,1,0,1,0,0,0,0,0
5260,73,3.0,69.35824216786278,51.24758129565896,65.0,6,6.0,1931,0.042031587,37,6856,84,2,5,0,1,0,1,0,1,-35.039093,-3.5903215,1,0,0,0,1,0,0,0,0,0,0,1,0
6591,9,2.0,52.30709406664636,29.286768553857737,7.0,2,9.0,1970,0.31019913,11,2748,1,0,0,0,1,0,1,0,1,-9.672215,26.571606,1,0,0,0,1,0,0,0,0,1,0,0,0
11688,98,2.0,54.584236746163214,34.12578616699977,9.0,14,12.0,1977,0.195781053,23,5212,6,3,2,0,1,0,1,0,1,23.602957,-10.520377,0,1,0,0,0,1,0,0,0,0,1,0,0
9940,12,2.0,47.141041609131186,30.925938891703645,5.0,6,9.0,1982,0.090799103,74,19083,2,5,15,0,1,0,1,0,1,-4.855127,-99.093025,0,1,1,0,0,0,0,1,0,0,0,0,0
12070,101,2.0,41.94979547771488,23.226372958286497,6.0,5,12.0,1972,0.225824954,41,6558,7,3,2,1,0,0,1,0,1,13.735804,-28.700916,0,1,0,0,0,1,0,0,0,0,1,0,0
12876,27,2.0,54.49107181674717,33.587619525656585,9.0,5,17.0,2012,0.011654127,4,915,0,0,0,0,1,0,1,0,1,56.52082,31.503748,0,1,0,1,0,0,0,0,0,0,0,0,1
2385,27,3.0,86.85467316262272,52.699443089225475,1.0,3,16.0,2017,0.017647053,2,469,0,0,0,0,1,0,1,0,1,26.92022,83.19264,1,0,0,0,1,0,0,0,0,1,0,0,0
3596,41,2.0,45.06980131088211,28.78009440577341,5.0,10,9.0,1969,0.175054867,36,10055,3,1,0,0,1,0,1,0,1,-45.192245,-37.117218,1,0,1,0,0,0,1,0,0,0,0,0,0
13540,29,1.0,35.81374528416286,22.772966577624913,5.0,3,5.0,1963,0.086885265,10,2277,2,0,0,0,1,0,1,0,1,48.82033,1.7385964,0,1,0,1,0,0,0,0,0,0,0,0,1
2077,27,1.0,54.4737523885719,21.133650179679226,13.0,13,18.0,2015,0.072157581,2,629,1,0,0,0,1,0,1,1,0,28.927223,81.62455,1,0,0,0,1,0,0,0,0,1,0,0,0
5654,44,3.0,81.1353353411808,46.58042117441128,12.0,17,17.0,2008,0.232205084,24,4860,1,0,3,0,1,0,1,0,1,-22.133335,14.977617,1,0,0,0,1,0,0,0,1,0,0,0,0
14029,85,3.0,53.745317919824465,34.77073774788088,6.0,5,9.0,1979,0.037177818,52,11217,1,1,7,0,1,0,1,0,1,-3.4804657,-59.38489,0,1,0,0,0,1,0,1,0,0,0,0,0
13303,109,3.0,101.65896679268332,51.827351553562714,11.0,10,22.0,2006,0.1363303,30,6141,10,3,6,0,1,0,1,0,1,23.252615,-32.93371,0,1,0,0,0,1,0,0,0,0,1,0,0
15226,87,1.0,36.23750837439579,22.74873653608414,6.0,7,9.0,1982,0.100455735,43,7227,0,1,6,0,1,0,1,1,0,34.470127,-43.992237,0,1,0,0,0,1,0,0,0,0,1,0,0
3330,90,2.0,49.11334648031675,31.38352723309411,5.0,2,5.0,1970,0.265088676,37,5288,0,3,2,0,1,0,1,0,1,-44.605194,20.818756,1,0,0,0,1,0,0,0,0,0,0,1,0
